ID,Prob1
1873, 0.22
1874, 0.17
1875, 0.36
1876, 0.23
1877, 0.25
1878, 0.34
1879, 0.18
1880, 0.31
1881, 0.36
1882, 0.27
1883, 0.50
1884, 0.48
1885, 0.34
1886, 0.18
1887, 0.42
1888, 0.52
1889, 0.48
1890, 0.34
1891, 0.22
1892, 0.40
1893, 0.62
1894, 0.50
1895, 0.42
1896, 0.29
1897, 0.13
1898, 0.34
1899, 0.35
1900, 0.18
1901, 0.36
1902, 0.77
1903, 0.22
1904, 0.29
1905, 0.64
1906, 0.19
1907, 0.27
1908, 0.29
1909, 0.23
1910, 0.42
1911, 0.31
1912, 0.29
1913, 0.18
1914, 0.18
1915, 0.25
1916, 0.77
1917, 0.45
1918, 0.22
1919, 0.37
1920, 0.65
1921, 0.18
1922, 0.18
1923, 0.31
1924, 0.49
1925, 0.34
1926, 0.27
1927, 0.64
1928, 0.33
1929, 0.29
1930, 0.25
1931, 0.34
1932, 0.25
1933, 0.27
1934, 0.22
1935, 0.45
1936, 0.10
1937, 0.35
1938, 0.37
1939, 0.25
1940, 0.31
1941, 0.25
1942, 0.27
1943, 0.18
1944, 0.25
1945, 0.22
1946, 0.27
1947, 0.25
1948, 0.77
1949, 0.27
1950, 0.27
1951, 0.25
1952, 0.31
1953, 0.52
1954, 0.23
1955, 0.31
1956, 0.29
1957, 0.23
1958, 0.29
1959, 0.46
1960, 0.29
1961, 0.34
1962, 0.36
1963, 0.17
1964, 0.34
1965, 0.34
1966, 0.42
1967, 0.61
1968, 0.31
1969, 0.35
1970, 0.31
1971, 0.27
1972, 0.35
1973, 0.29
1974, 0.18
1975, 0.49
1976, 0.36
1977, 0.35
1978, 0.48
1979, 0.31
1980, 0.25
1981, 0.40
1982, 0.25
1983, 0.77
1984, 0.45
1985, 0.34
1986, 0.25
1987, 0.22
1988, 0.67
1989, 0.22
1990, 0.49
1991, 0.35
1992, 0.42
1993, 0.42
1994, 0.29
1995, 0.35
1996, 0.18
1997, 0.18
1998, 0.48
1999, 0.31
2000, 0.18
2001, 0.34
2002, 0.64
2003, 0.64
2004, 0.25
2005, 0.25
2006, 0.27
2007, 0.35
2008, 0.18
2009, 0.27
2010, 0.34
2011, 0.22
2012, 0.36
2013, 0.52
2014, 0.22
2015, 0.64
2016, 0.25
2017, 0.19
2018, 0.22
2019, 0.52
2020, 0.18
2021, 0.18
2022, 0.40
2023, 0.22
2024, 0.48
2025, 0.29
2026, 0.23
2027, 0.34
2028, 0.29
2029, 0.06
2030, 0.48
2031, 0.42
2032, 0.25
2033, 0.34
2034, 0.25
2035, 0.22
2036, 0.27
2037, 0.64
2038, 0.34
2039, 0.45
2040, 0.27
2041, 0.18
2042, 0.25
2043, 0.22
2044, 0.22
2045, 0.25
2046, 0.18
2047, 0.31
2048, 0.25
2049, 0.34
2050, 0.34
2051, 0.18
2052, 0.25
2053, 0.18
2054, 0.31
2055, 0.25
2056, 0.35
2057, 0.64
2058, 0.27
2059, 0.64
2060, 0.22
2061, 0.25
2062, 0.29
2063, 0.23
2064, 0.25
2065, 0.22
2066, 0.45
2067, 0.23
2068, 0.22
2069, 0.23
2070, 0.27
2071, 0.67
2072, 0.52
2073, 0.25
2074, 0.34
2075, 0.52
2076, 0.22
2077, 0.34
2078, 0.49
2079, 0.25
2080, 0.61
2081, 0.22
2082, 0.45
2083, 0.61
2084, 0.35
2085, 0.45
2086, 0.22
2087, 0.64
2088, 0.50
2089, 0.34
2090, 0.34
2091, 0.50
2092, 0.67
2093, 0.18
2094, 0.64
2095, 0.61
2096, 0.48
2097, 0.37
2098, 0.25
2099, 0.22
2100, 0.22
2101, 0.65
2102, 0.48
2103, 0.18
2104, 0.27
2105, 0.31
2106, 0.22
2107, 0.33
2108, 0.29
2109, 0.34
2110, 0.24
2111, 0.40
2112, 0.27
2113, 0.19
2114, 0.35
2115, 0.48
2116, 0.23
2117, 0.49
2118, 0.65
2119, 0.18
2120, 0.27
2121, 0.22
2122, 0.34
2123, 0.18
2124, 0.22
2125, 0.36
2126, 0.48
2127, 0.27
2128, 0.25
2129, 0.17
2130, 0.34
2131, 0.35
2132, 0.62
2133, 0.25
2134, 0.34
2135, 0.27
2136, 0.31
2137, 0.41
2138, 0.34
2139, 0.17
2140, 0.61
2141, 0.42
2142, 0.27
2143, 0.45
2144, 0.12
2145, 0.25
2146, 0.61
2147, 0.61
2148, 0.35
2149, 0.35
2150, 0.35
2151, 0.34
2152, 0.34
2153, 0.34
2154, 0.29
2155, 0.34
2156, 0.25
2157, 0.50
2158, 0.35
2159, 0.45
2160, 0.33
2161, 0.18
2162, 0.27
2163, 0.48
2164, 0.65
2165, 0.45
2166, 0.65
2167, 0.61
2168, 0.34
2169, 0.22
2170, 0.29
2171, 0.29
2172, 0.27
2173, 0.34
2174, 0.25
2175, 0.35
2176, 0.22
2177, 0.22
2178, 0.27
2179, 0.31
2180, 0.27
2181, 0.34
2182, 0.25
2183, 0.17
2184, 0.45
2185, 0.29
2186, 0.27
2187, 0.61
2188, 0.34
2189, 0.17
2190, 0.31
2191, 0.64
2192, 0.31
2193, 0.22
2194, 0.27
2195, 0.52
2196, 0.31
2197, 0.45
2198, 0.18
2199, 0.64
2200, 0.65
2201, 0.35
2202, 0.67
2203, 0.34
2204, 0.42
2205, 0.34
2206, 0.25
2207, 0.22
2208, 0.27
2209, 0.45
2210, 0.45
2211, 0.37
2212, 0.77
2213, 0.22
2214, 0.27
2215, 0.77
2216, 0.48
2217, 0.29
2218, 0.40
2219, 0.22
2220, 0.22
2221, 0.22
2222, 0.35
2223, 0.31
2224, 0.48
2225, 0.49
2226, 0.18
2227, 0.34
2228, 0.27
2229, 0.61
2230, 0.10
2231, 0.25
2232, 0.29
2233, 0.31
2234, 0.34
2235, 0.27
2236, 0.64
2237, 0.24
2238, 0.64
2239, 0.18
2240, 0.29
2241, 0.77
2242, 0.29
2243, 0.67
2244, 0.27
2245, 0.27
2246, 0.48
2247, 0.22
2248, 0.27
2249, 0.29
2250, 0.22
2251, 0.49
2252, 0.27
2253, 0.18
2254, 0.37
2255, 0.65
2256, 0.49
2257, 0.25
2258, 0.34
2259, 0.65
2260, 0.22
2261, 0.65
2262, 0.25
2263, 0.45
2264, 0.65
2265, 0.40
2266, 0.37
2267, 0.49
2268, 0.34
2269, 0.22
2270, 0.49
2271, 0.22
2272, 0.29
2273, 0.27
2274, 0.23
2275, 0.49
2276, 0.22
2277, 0.35
2278, 0.22
2279, 0.18
2280, 0.27
2281, 0.25
2282, 0.62
2283, 0.18
2284, 0.61
2285, 0.25
2286, 0.36
2287, 0.34
2288, 0.25
2289, 0.10
2290, 0.34
2291, 0.45
2292, 0.25
2293, 0.27
2294, 0.29
2295, 0.31
2296, 0.22
2297, 0.34
2298, 0.64
2299, 0.46
2300, 0.22
2301, 0.22
2302, 0.17
2303, 0.35
2304, 0.22
2305, 0.48
2306, 0.35
2307, 0.29
2308, 0.35
2309, 0.29
2310, 0.22
2311, 0.27
2312, 0.34
2313, 0.37
2314, 0.18
2315, 0.48
2316, 0.27
2317, 0.22
2318, 0.31
2319, 0.22
2320, 0.22
2321, 0.77
2322, 0.35
2323, 0.52
2324, 0.34
2325, 0.34
2326, 0.17
2327, 0.33
2328, 0.25
2329, 0.67
2330, 0.18
2331, 0.18
2332, 0.22
2333, 0.22
2334, 0.36
2335, 0.17
2336, 0.42
2337, 0.22
2338, 0.18
2339, 0.65
2340, 0.22
2341, 0.27
2342, 0.27
2343, 0.61
2344, 0.31
2345, 0.18
2346, 0.22
2347, 0.34
2348, 0.50
2349, 0.18
2350, 0.34
2351, 0.35
2352, 0.48
2353, 0.25
2354, 0.18
2355, 0.27
2356, 0.37
2357, 0.25
2358, 0.34
2359, 0.25
2360, 0.64
2361, 0.18
2362, 0.27
2363, 0.18
2364, 0.35
2365, 0.45
2366, 0.49
2367, 0.29
2368, 0.35
2369, 0.27
2370, 0.08
2371, 0.22
2372, 0.25
2373, 0.25
2374, 0.18
2375, 0.22
2376, 0.25
2377, 0.77
2378, 0.34
2379, 0.65
2380, 0.22
2381, 0.18
2382, 0.35
2383, 0.22
2384, 0.62
2385, 0.45
2386, 0.22
2387, 0.77
2388, 0.25
2389, 0.31
2390, 0.18
2391, 0.22
2392, 0.35
2393, 0.34
2394, 0.24
2395, 0.64
2396, 0.23
2397, 0.36
2398, 0.64
2399, 0.29
2400, 0.22
2401, 0.29
2402, 0.25
2403, 0.34
2404, 0.25
2405, 0.22
2406, 0.48
2407, 0.48
2408, 0.65
2409, 0.31
2410, 0.24
2411, 0.31
2412, 0.22
2413, 0.18
2414, 0.18
2415, 0.34
2416, 0.64
2417, 0.22
2418, 0.34
2419, 0.35
2420, 0.35
2421, 0.22
2422, 0.17
2423, 0.25
2424, 0.31
2425, 0.34
2426, 0.42
2427, 0.65
2428, 0.18
2429, 0.45
2430, 0.45
2431, 0.42
2432, 0.49
2433, 0.18
2434, 0.61
2435, 0.22
2436, 0.34
2437, 0.31
2438, 0.25
2439, 0.27
2440, 0.18
2441, 0.34
2442, 0.24
2443, 0.27
2444, 0.25
2445, 0.65
2446, 0.25
2447, 0.27
2448, 0.45
2449, 0.65
2450, 0.46
2451, 0.29
2452, 0.45
2453, 0.25
2454, 0.48
2455, 0.77
2456, 0.34
2457, 0.29
2458, 0.64
2459, 0.64
2460, 0.61
2461, 0.18
2462, 0.25
2463, 0.18
2464, 0.25
2465, 0.64
2466, 0.25
2467, 0.29
2468, 0.34
2469, 0.35
2470, 0.34
2471, 0.22
2472, 0.77
2473, 0.42
2474, 0.52
2475, 0.37
2476, 0.61
2477, 0.25
2478, 0.77
2479, 0.34
2480, 0.22
2481, 0.18
2482, 0.25
2483, 0.61
2484, 0.34
2485, 0.18
2486, 0.49
2487, 0.22
2488, 0.27
2489, 0.27
2490, 0.35
2491, 0.25
2492, 0.17
2493, 0.22
2494, 0.46
2495, 0.34
2496, 0.22
2497, 0.36
2498, 0.34
2499, 0.61
2500, 0.29
2501, 0.25
2502, 0.27
2503, 0.27
2504, 0.37
2505, 0.34
2506, 0.22
2507, 0.45
2508, 0.13
2509, 0.35
2510, 0.50
2511, 0.29
2512, 0.25
2513, 0.36
2514, 0.22
2515, 0.27
2516, 0.23
2517, 0.27
2518, 0.27
2519, 0.65
2520, 0.27
2521, 0.29
2522, 0.40
2523, 0.77
2524, 0.22
2525, 0.25
2526, 0.50
2527, 0.34
2528, 0.34
2529, 0.19
2530, 0.31
2531, 0.48
2532, 0.77
2533, 0.22
2534, 0.61
2535, 0.25
2536, 0.49
2537, 0.25
2538, 0.22
2539, 0.18
2540, 0.50
2541, 0.25
2542, 0.25
2543, 0.35
2544, 0.42
2545, 0.65
2546, 0.25
2547, 0.22
2548, 0.25
2549, 0.29
2550, 0.22
2551, 0.22
2552, 0.49
2553, 0.34
2554, 0.27
2555, 0.22
2556, 0.25
2557, 0.48
2558, 0.34
2559, 0.31
2560, 0.18
2561, 0.22
2562, 0.22
2563, 0.18
2564, 0.40
2565, 0.34
2566, 0.48
2567, 0.27
2568, 0.29
2569, 0.25
2570, 0.27
2571, 0.61
2572, 0.22
2573, 0.29
2574, 0.34
2575, 0.45
2576, 0.29
2577, 0.65
2578, 0.25
2579, 0.48
2580, 0.27
2581, 0.35
2582, 0.18
2583, 0.29
2584, 0.18
2585, 0.27
2586, 0.25
2587, 0.19
2588, 0.34
2589, 0.25
2590, 0.27
2591, 0.67
2592, 0.27
2593, 0.67
2594, 0.45
2595, 0.25
2596, 0.22
2597, 0.27
2598, 0.35
2599, 0.27
2600, 0.18
2601, 0.22
2602, 0.22
2603, 0.65
2604, 0.18
2605, 0.48
2606, 0.35
2607, 0.19
2608, 0.18
2609, 0.45
2610, 0.27
2611, 0.22
2612, 0.45
2613, 0.29
2614, 0.25
2615, 0.48
2616, 0.42
2617, 0.29
2618, 0.25
2619, 0.17
2620, 0.25
2621, 0.64
2622, 0.34
2623, 0.50
2624, 0.25
2625, 0.25
2626, 0.50
2627, 0.22
2628, 0.27
2629, 0.34
2630, 0.22
2631, 0.10
2632, 0.31
2633, 0.42
2634, 0.45
2635, 0.52
2636, 0.25
2637, 0.34
2638, 0.34
2639, 0.27
2640, 0.34
2641, 0.48
2642, 0.48
2643, 0.31
2644, 0.61
2645, 0.34
2646, 0.22
2647, 0.45
2648, 0.37
2649, 0.67
2650, 0.35
2651, 0.19
2652, 0.19
2653, 0.77
2654, 0.10
2655, 0.13
2656, 0.50
2657, 0.18
2658, 0.34
2659, 0.22
2660, 0.34
2661, 0.22
2662, 0.61
2663, 0.18
2664, 0.77
2665, 0.22
2666, 0.10
2667, 0.27
2668, 0.27
2669, 0.25
2670, 0.40
2671, 0.34
2672, 0.29
2673, 0.18
2674, 0.62
2675, 0.29
2676, 0.27
2677, 0.61
2678, 0.22
2679, 0.19
2680, 0.22
2681, 0.35
2682, 0.36
2683, 0.71
2684, 0.31
2685, 0.45
2686, 0.42
2687, 0.18
2688, 0.34
2689, 0.29
2690, 0.36
2691, 0.25
2692, 0.35
2693, 0.67
2694, 0.22
2695, 0.18
2696, 0.45
2697, 0.48
2698, 0.34
2699, 0.18
2700, 0.29
2701, 0.27
2702, 0.40
2703, 0.34
2704, 0.18
2705, 0.65
2706, 0.64
2707, 0.37
2708, 0.22
2709, 0.34
2710, 0.25
2711, 0.50
2712, 0.27
2713, 0.24
2714, 0.65
2715, 0.23
2716, 0.27
2717, 0.37
2718, 0.12
2719, 0.37
2720, 0.22
2721, 0.37
2722, 0.29
2723, 0.12
2724, 0.35
2725, 0.27
2726, 0.25
2727, 0.45
2728, 0.22
2729, 0.19
2730, 0.27
2731, 0.34
2732, 0.08
2733, 0.31
2734, 0.10
2735, 0.65
2736, 0.18
2737, 0.31
2738, 0.12
2739, 0.25
2740, 0.34
2741, 0.42
2742, 0.45
2743, 0.45
2744, 0.64
2745, 0.35
2746, 0.29
2747, 0.22
2748, 0.77
2749, 0.34
2750, 0.45
2751, 0.34
2752, 0.12
2753, 0.77
2754, 0.34
2755, 0.35
2756, 0.35
2757, 0.65
2758, 0.31
2759, 0.27
2760, 0.23
2761, 0.22
2762, 0.61
2763, 0.22
2764, 0.29
2765, 0.22
2766, 0.27
2767, 0.18
2768, 0.25
2769, 0.65
2770, 0.64
2771, 0.35
2772, 0.22
2773, 0.25
2774, 0.25
2775, 0.29
2776, 0.18
2777, 0.22
2778, 0.25
2779, 0.42
2780, 0.17
2781, 0.35
2782, 0.18
2783, 0.34
2784, 0.35
2785, 0.48
2786, 0.13
2787, 0.31
2788, 0.23
2789, 0.42
2790, 0.65
2791, 0.25
2792, 0.64
2793, 0.41
2794, 0.25
2795, 0.31
2796, 0.25
2797, 0.29
2798, 0.23
2799, 0.25
2800, 0.18
2801, 0.48
2802, 0.22
2803, 0.25
2804, 0.35
2805, 0.18
2806, 0.35
2807, 0.34
2808, 0.31
2809, 0.34
2810, 0.48
2811, 0.50
2812, 0.61
2813, 0.61
2814, 0.35
2815, 0.34
2816, 0.22
2817, 0.22
2818, 0.77
2819, 0.25
2820, 0.61
2821, 0.34
2822, 0.40
2823, 0.35
2824, 0.52
2825, 0.25
2826, 0.34
2827, 0.22
2828, 0.25
2829, 0.37
2830, 0.52
2831, 0.29
2832, 0.48
2833, 0.31
2834, 0.22
2835, 0.22
2836, 0.77
2837, 0.25
2838, 0.18
2839, 0.31
2840, 0.22
2841, 0.45
2842, 0.27
2843, 0.29
2844, 0.29
2845, 0.25
2846, 0.34
2847, 0.17
2848, 0.34
2849, 0.64
2850, 0.22
2851, 0.18
2852, 0.29
2853, 0.25
2854, 0.65
2855, 0.22
2856, 0.25
2857, 0.25
2858, 0.62
2859, 0.18
2860, 0.42
2861, 0.40
2862, 0.65
2863, 0.67
2864, 0.29
2865, 0.36
2866, 0.34
2867, 0.22
2868, 0.34
2869, 0.35
2870, 0.29
2871, 0.22
2872, 0.34
2873, 0.24
2874, 0.27
2875, 0.45
2876, 0.34
2877, 0.22
2878, 0.35
2879, 0.29
2880, 0.48
2881, 0.22
2882, 0.25
2883, 0.37
2884, 0.29
2885, 0.25
2886, 0.42
2887, 0.23
2888, 0.29
2889, 0.18
2890, 0.62
2891, 0.25
2892, 0.33
2893, 0.18
2894, 0.22
2895, 0.29
2896, 0.52
2897, 0.27
2898, 0.25
2899, 0.22
2900, 0.45
2901, 0.50
2902, 0.25
2903, 0.35
2904, 0.25
2905, 0.29
2906, 0.31
2907, 0.34
2908, 0.18
2909, 0.31
2910, 0.23
2911, 0.49
2912, 0.22
2913, 0.71
2914, 0.34
2915, 0.23
2916, 0.13
2917, 0.50
2918, 0.45
2919, 0.18
2920, 0.34
2921, 0.48
2922, 0.34
2923, 0.31
2924, 0.17
2925, 0.31
2926, 0.25
2927, 0.34
2928, 0.42
2929, 0.31
2930, 0.22
2931, 0.71
2932, 0.22
2933, 0.22
2934, 0.34
2935, 0.31
2936, 0.27
2937, 0.18
2938, 0.27
2939, 0.64
2940, 0.35
2941, 0.22
2942, 0.36
2943, 0.42
2944, 0.22
2945, 0.22
2946, 0.31
2947, 0.50
2948, 0.22
2949, 0.25
2950, 0.25
2951, 0.18
2952, 0.27
2953, 0.27
2954, 0.35
2955, 0.34
2956, 0.36
2957, 0.61
2958, 0.29
2959, 0.13
2960, 0.25
2961, 0.29
2962, 0.31
2963, 0.42
2964, 0.49
2965, 0.77
2966, 0.64
2967, 0.61
2968, 0.64
2969, 0.29
2970, 0.65
2971, 0.52
2972, 0.29
2973, 0.35
2974, 0.25
2975, 0.48
2976, 0.34
2977, 0.29
2978, 0.35
2979, 0.25
2980, 0.25
2981, 0.34
2982, 0.29
2983, 0.50
2984, 0.36
2985, 0.25
2986, 0.29
2987, 0.31
2988, 0.18
2989, 0.20
2990, 0.48
2991, 0.35
2992, 0.29
2993, 0.27
2994, 0.25
2995, 0.27
2996, 0.34
2997, 0.61
2998, 0.35
2999, 0.22
3000, 0.34
3001, 0.45
3002, 0.65
3003, 0.25
3004, 0.34
3005, 0.35
3006, 0.22
3007, 0.42
3008, 0.36
3009, 0.29
3010, 0.25
3011, 0.34
3012, 0.06
3013, 0.18
3014, 0.25
3015, 0.18
3016, 0.48
3017, 0.67
3018, 0.71
3019, 0.31
3020, 0.52
3021, 0.22
3022, 0.27
3023, 0.25
3024, 0.35
3025, 0.27
3026, 0.61
3027, 0.27
3028, 0.27
3029, 0.12
3030, 0.34
3031, 0.08
3032, 0.48
3033, 0.65
3034, 0.48
3035, 0.25
3036, 0.27
3037, 0.27
3038, 0.48
3039, 0.45
3040, 0.18
3041, 0.18
3042, 0.10
3043, 0.19
3044, 0.18
3045, 0.65
3046, 0.27
3047, 0.61
3048, 0.34
3049, 0.34
3050, 0.42
3051, 0.37
3052, 0.62
3053, 0.27
3054, 0.64
3055, 0.22
3056, 0.18
3057, 0.40
3058, 0.27
3059, 0.29
3060, 0.27
3061, 0.18
3062, 0.37
3063, 0.25
3064, 0.35
3065, 0.65
3066, 0.22
3067, 0.22
3068, 0.35
3069, 0.45
3070, 0.18
3071, 0.64
3072, 0.23
3073, 0.29
3074, 0.31
3075, 0.25
3076, 0.27
3077, 0.67
3078, 0.35
3079, 0.22
3080, 0.34
3081, 0.27
3082, 0.65
3083, 0.34
3084, 0.27
3085, 0.36
3086, 0.34
3087, 0.36
3088, 0.25
3089, 0.31
3090, 0.18
3091, 0.35
3092, 0.18
3093, 0.25
3094, 0.22
3095, 0.37
3096, 0.64
3097, 0.29
3098, 0.27
3099, 0.27
3100, 0.45
3101, 0.35
3102, 0.25
3103, 0.18
3104, 0.34
3105, 0.18
3106, 0.50
3107, 0.23
3108, 0.25
3109, 0.34
3110, 0.50
3111, 0.31
3112, 0.18
3113, 0.29
3114, 0.22
3115, 0.34
3116, 0.48
3117, 0.48
3118, 0.25
3119, 0.65
3120, 0.18
3121, 0.25
3122, 0.77
3123, 0.27
3124, 0.25
3125, 0.50
3126, 0.18
3127, 0.61
3128, 0.27
3129, 0.37
3130, 0.22
3131, 0.22
3132, 0.35
3133, 0.19
3134, 0.10
3135, 0.48
3136, 0.34
3137, 0.62
3138, 0.18
3139, 0.29
3140, 0.22
3141, 0.34
3142, 0.25
3143, 0.23
3144, 0.31
3145, 0.22
3146, 0.27
3147, 0.22
3148, 0.35
3149, 0.22
3150, 0.27
3151, 0.22
3152, 0.48
3153, 0.31
3154, 0.65
3155, 0.35
3156, 0.65
3157, 0.22
3158, 0.52
3159, 0.27
3160, 0.27
3161, 0.25
3162, 0.31
3163, 0.35
3164, 0.42
3165, 0.34
3166, 0.48
3167, 0.64
3168, 0.27
3169, 0.18
3170, 0.25
3171, 0.22
3172, 0.22
3173, 0.27
3174, 0.18
3175, 0.27
3176, 0.48
3177, 0.29
3178, 0.23
3179, 0.27
3180, 0.48
3181, 0.22
3182, 0.77
3183, 0.31
3184, 0.34
3185, 0.27
3186, 0.64
3187, 0.27
3188, 0.34
3189, 0.27
3190, 0.18
3191, 0.49
3192, 0.34
3193, 0.77
3194, 0.24
3195, 0.45
3196, 0.18
3197, 0.27
3198, 0.34
3199, 0.29
3200, 0.45
3201, 0.25
3202, 0.35
3203, 0.48
3204, 0.34
3205, 0.34
3206, 0.61
3207, 0.45
3208, 0.35
3209, 0.36
3210, 0.77
3211, 0.25
3212, 0.22
3213, 0.25
3214, 0.34
3215, 0.25
3216, 0.25
3217, 0.25
3218, 0.31
3219, 0.65
3220, 0.25
3221, 0.48
3222, 0.61
3223, 0.48
3224, 0.35
3225, 0.35
3226, 0.12
3227, 0.35
3228, 0.34
3229, 0.45
3230, 0.22
3231, 0.29
3232, 0.22
3233, 0.61
3234, 0.12
3235, 0.65
3236, 0.25
3237, 0.40
3238, 0.22
3239, 0.35
3240, 0.22
3241, 0.27
3242, 0.27
3243, 0.64
3244, 0.27
3245, 0.29
3246, 0.48
3247, 0.34
3248, 0.49
3249, 0.61
3250, 0.23
3251, 0.25
3252, 0.18
3253, 0.48
3254, 0.36
3255, 0.27
3256, 0.29
3257, 0.35
3258, 0.22
3259, 0.27
3260, 0.25
3261, 0.18
3262, 0.27
3263, 0.27
3264, 0.35
3265, 0.18
3266, 0.27
3267, 0.35
3268, 0.25
3269, 0.22
3270, 0.27
3271, 0.49
3272, 0.35
3273, 0.34
3274, 0.67
3275, 0.22
3276, 0.49
3277, 0.22
3278, 0.31
3279, 0.48
3280, 0.49
3281, 0.22
3282, 0.35
3283, 0.29
3284, 0.31
3285, 0.25
3286, 0.13
3287, 0.50
3288, 0.19
3289, 0.25
3290, 0.36
3291, 0.34
3292, 0.67
3293, 0.19
3294, 0.25
3295, 0.29
3296, 0.36
3297, 0.48
3298, 0.41
3299, 0.34
3300, 0.27
3301, 0.22
3302, 0.48
3303, 0.18
3304, 0.45
3305, 0.36
3306, 0.18
3307, 0.45
3308, 0.34
3309, 0.31
3310, 0.18
3311, 0.49
3312, 0.22
3313, 0.22
3314, 0.23
3315, 0.35
3316, 0.19
3317, 0.31
3318, 0.27
3319, 0.27
3320, 0.48
3321, 0.77
3322, 0.34
3323, 0.35
3324, 0.27
3325, 0.27
3326, 0.27
3327, 0.17
3328, 0.27
3329, 0.22
3330, 0.35
3331, 0.65
3332, 0.29
3333, 0.65
3334, 0.18
3335, 0.22
3336, 0.35
3337, 0.35
3338, 0.49
3339, 0.27
3340, 0.42
3341, 0.25
3342, 0.67
3343, 0.27
3344, 0.61
3345, 0.22
3346, 0.49
3347, 0.29
3348, 0.22
3349, 0.22
3350, 0.34
3351, 0.61
3352, 0.34
3353, 0.35
3354, 0.42
3355, 0.42
3356, 0.18
3357, 0.34
3358, 0.27
3359, 0.29
3360, 0.31
3361, 0.19
3362, 0.34
3363, 0.61
3364, 0.25
3365, 0.22
3366, 0.42
3367, 0.18
3368, 0.18
3369, 0.34
3370, 0.34
3371, 0.10
3372, 0.18
3373, 0.42
3374, 0.29
3375, 0.25
3376, 0.18
3377, 0.29
3378, 0.34
3379, 0.42
3380, 0.29
3381, 0.48
3382, 0.64
3383, 0.25
3384, 0.34
3385, 0.33
3386, 0.27
3387, 0.45
3388, 0.35
3389, 0.64
3390, 0.25
3391, 0.35
3392, 0.49
3393, 0.25
3394, 0.29
3395, 0.17
3396, 0.08
3397, 0.50
3398, 0.61
3399, 0.50
3400, 0.22
3401, 0.61
3402, 0.22
3403, 0.27
3404, 0.77
3405, 0.35
3406, 0.27
3407, 0.35
3408, 0.65
3409, 0.22
3410, 0.25
3411, 0.25
3412, 0.37
3413, 0.29
3414, 0.31
3415, 0.19
3416, 0.19
3417, 0.35
3418, 0.23
3419, 0.25
3420, 0.22
3421, 0.52
3422, 0.27
3423, 0.18
3424, 0.18
3425, 0.34
3426, 0.36
3427, 0.50
3428, 0.35
3429, 0.29
3430, 0.36
3431, 0.34
3432, 0.27
3433, 0.22
3434, 0.50
3435, 0.22
3436, 0.25
3437, 0.25
3438, 0.45
3439, 0.31
3440, 0.13
3441, 0.36
3442, 0.64
3443, 0.34
3444, 0.45
3445, 0.22
3446, 0.48
3447, 0.45
3448, 0.17
3449, 0.18
3450, 0.18
3451, 0.34
3452, 0.29
3453, 0.35
3454, 0.42
3455, 0.25
3456, 0.22
3457, 0.27
3458, 0.42
3459, 0.18
3460, 0.22
3461, 0.18
3462, 0.45
3463, 0.48
3464, 0.45
3465, 0.22
3466, 0.27
3467, 0.25
3468, 0.35
3469, 0.25
3470, 0.48
3471, 0.41
3472, 0.22
3473, 0.62
3474, 0.35
3475, 0.22
3476, 0.52
3477, 0.22
3478, 0.34
3479, 0.31
3480, 0.34
3481, 0.27
3482, 0.22
3483, 0.18
3484, 0.65
3485, 0.34
3486, 0.65
3487, 0.31
3488, 0.29
3489, 0.65
3490, 0.35
3491, 0.25
3492, 0.35
3493, 0.22
3494, 0.45
3495, 0.35
3496, 0.61
3497, 0.34
3498, 0.29
3499, 0.67
3500, 0.61
3501, 0.50
3502, 0.61
3503, 0.48
3504, 0.42
3505, 0.25
3506, 0.34
3507, 0.34
3508, 0.18
3509, 0.34
3510, 0.22
3511, 0.29
3512, 0.40
3513, 0.31
3514, 0.31
3515, 0.22
3516, 0.27
3517, 0.29
3518, 0.29
3519, 0.35
3520, 0.22
3521, 0.29
3522, 0.42
3523, 0.22
3524, 0.52
3525, 0.25
3526, 0.17
3527, 0.12
3528, 0.25
3529, 0.36
3530, 0.22
3531, 0.27
3532, 0.25
3533, 0.18
3534, 0.18
3535, 0.31
3536, 0.61
3537, 0.18
3538, 0.34
3539, 0.50
3540, 0.61
3541, 0.25
3542, 0.61
3543, 0.34
3544, 0.25
3545, 0.31
3546, 0.25
3547, 0.17
3548, 0.18
3549, 0.35
3550, 0.22
3551, 0.29
3552, 0.71
3553, 0.25
3554, 0.27
3555, 0.27
3556, 0.29
3557, 0.35
3558, 0.22
3559, 0.29
3560, 0.18
3561, 0.35
3562, 0.64
3563, 0.25
3564, 0.64
3565, 0.34
3566, 0.48
3567, 0.31
3568, 0.29
3569, 0.25
3570, 0.25
3571, 0.13
3572, 0.29
3573, 0.48
3574, 0.34
3575, 0.27
3576, 0.34
3577, 0.23
3578, 0.25
3579, 0.25
3580, 0.61
3581, 0.48
3582, 0.31
3583, 0.48
3584, 0.65
3585, 0.77
3586, 0.22
3587, 0.34
3588, 0.23
3589, 0.27
3590, 0.29
3591, 0.19
3592, 0.29
3593, 0.22
3594, 0.18
3595, 0.29
3596, 0.27
3597, 0.29
3598, 0.37
3599, 0.61
3600, 0.17
3601, 0.48
3602, 0.18
3603, 0.22
3604, 0.37
3605, 0.65
3606, 0.25
3607, 0.22
3608, 0.65
3609, 0.22
3610, 0.22
3611, 0.34
3612, 0.18
3613, 0.22
3614, 0.45
3615, 0.65
3616, 0.27
3617, 0.40
3618, 0.25
3619, 0.65
3620, 0.27
3621, 0.35
